agent_id,supplier_id,Destination,Booking date,pax,booking_status,travel_date,coupon_redeem,Coupon Used?,costprice,markup,selling_price
2943,449,Kashmir,2024-02-24,4,Confirmed,2024-03-14,2000,Yes,107704.59406530917,31626.445756759782,137331.03982206894
3177,543,Vietnam,2024-07-26,1,Confirmed,2024-08-15,0,No,34360.602362530735,4906.048404985827,39266.65076751656
4644,384,Bali,2024-10-09,3,Confirmed,2024-10-20,2000,Yes,117917.04945815832,34115.90279765439,150032.9522558127
1198,440,Himachal Pradesh,2024-01-14,1,Confirmed,2024-01-17,2000,Yes,21608.02140808355,7703.459677423917,27311.48108550747
4145,521,Himachal Pradesh,2024-12-04,5,Confirmed,2024-12-14,1000,Yes,104835.39339556238,32377.118733743595,136212.51212930598
3634,839,Dubai,2024-01-09,10,Confirmed,2024-01-26,500,Yes,273416.7421646256,-5325.019767802782,267591.7223968228
1812,657,Thailand,2024-09-01,9,Confirmed,2024-09-13,0,No,301493.1167209448,114849.21812514758,416342.3348460924
3353,294,Vietnam,2024-03-27,8,Confirmed,2024-04-15,0,No,280154.7461718244,78259.25349902821,358413.9996708526
3326,334,Vietnam,2024-04-10,10,Confirmed,2024-04-27,500,Yes,403011.2719778269,123977.02290404272,526488.2948818696
1473,994,Kashmir,2024-01-12,10,Confirmed,2024-03-11,0,No,258579.6159928635,90894.38793778495,349474.00393064844
4854,845,Kerala,2024-10-31,8,Confirmed,2024-11-11,500,Yes,135332.62984263626,65589.01448999337,200421.64433262963
3547,385,Kerala,2024-08-03,5,Canceled,2024-10-09,2000,Yes,92221.0029673802,-168.0458589046985,90052.9571084755
4045,423,Bali,2024-09-06,2,Confirmed,2024-09-15,2000,Yes,83836.33545056997,22844.398241961633,104680.7336925316
3926,296,Maldives,2024-09-03,3,Confirmed,2024-09-23,1000,Yes,168460.3665948239,49554.90451341734,217015.27110824123
4885,957,Kerala,2024-12-28,5,Confirmed,2025-02-24,0,No,85942.70152665609,1858.8538084380536,87801.55533509415
1933,909,Kashmir,2024-03-30,3,Confirmed,2024-04-07,1000,Yes,73965.74495430737,19501.833384150763,92467.57833845814
2348,904,Kashmir,2024-03-10,9,Confirmed,2024-03-30,2000,Yes,234978.12095751023,51364.27000342175,284342.39096093195
3948,587,Dubai,2024-07-09,1,Confirmed,2024-07-17,0,No,32835.047535917336,8459.039249004907,41294.08678492224
4922,396,Dubai,2024-07-07,4,Confirmed,2024-08-06,1000,Yes,118321.7889865211,37491.48204166629,154813.2710281874
2122,756,Bali,2024-10-03,2,Canceled,2024-10-07,1000,Yes,83715.8465764397,34848.576374309894,117564.42295074959
4325,681,Kashmir,2024-10-23,9,Confirmed,2024-10-30,500,Yes,228793.33785500354,97420.32569587485,325713.6635508784
3330,705,Dubai,2024-12-12,6,Confirmed,2025-02-12,2000,Yes,167719.31066029883,51523.889340023845,217243.20000032266
2828,271,Dubai,2024-01-04,2,Confirmed,2024-02-21,1000,Yes,57622.041330689084,5251.687830663375,61873.72916135246
3197,578,Kerala,2024-11-12,9,Confirmed,2024-11-19,1000,Yes,151092.60586074457,59515.5407198762,209608.14658062079
1737,265,Kerala,2024-09-03,6,Confirmed,2024-09-24,2000,Yes,111269.24464685387,16018.850401724432,125288.0950485783
3567,362,Bali,2024-02-06,2,Confirmed,2024-02-21,1000,Yes,80969.51615607477,25061.55333209927,105031.06948817403
4586,248,Bali,2024-01-02,7,Confirmed,2024-01-16,500,Yes,286983.5680065272,97100.8620046994,383584.4300112266
2574,586,Vietnam,2024-08-20,4,Confirmed,2024-09-07,500,Yes,161583.7986213384,3515.3086379336955,164599.1072592721
3665,543,Thailand,2024-02-20,2,Confirmed,2024-03-01,500,Yes,66229.08425476798,5099.994037905304,70829.07829267328
4837,795,Kerala,2024-06-02,4,Canceled,2024-07-25,2000,Yes,74960.64491955328,1110.3636273315965,74071.00854688487
4785,619,Vietnam,2024-07-12,4,Confirmed,2024-08-02,500,Yes,159779.4556346079,35517.40053109644,194796.85616570435
2522,405,Himachal Pradesh,2024-04-14,8,Confirmed,2024-05-02,2000,Yes,145314.22460202957,59404.43734679366,202718.66194882322
3733,690,Kerala,2024-05-06,2,Failed,2024-06-06,1000,Yes,33268.10022578099,13643.472809678939,45911.57303545993
2164,427,Thailand,2024-11-10,9,Confirmed,2024-12-29,0,No,315696.5016039916,109823.62447799403,425520.12608198565
1247,961,Maldives,2024-06-14,10,Failed,2024-09-06,2000,Yes,551466.2037801351,199867.25181067042,749333.4555908055
4933,594,Kashmir,2024-08-07,1,Failed,2024-08-21,500,Yes,25626.04003695763,1982.4992944905198,27108.53933144815
4091,640,Kerala,2024-12-19,3,Confirmed,2025-01-03,2000,Yes,57413.53780622388,17383.150108022877,72796.68791424675
2030,706,Kashmir,2024-07-17,6,Confirmed,2024-07-25,2000,Yes,155728.29837591402,70996.01611056567,224724.31448647968
3104,770,Dubai,2024-11-27,1,Failed,2024-12-10,500,Yes,29465.00442928787,5100.016601165667,34065.021030453536
3845,473,Kashmir,2024-03-12,7,Confirmed,2024-03-26,500,Yes,167291.27331055523,64001.04141449273,230792.31472504797
2212,795,Kerala,2024-04-09,8,Confirmed,2024-04-27,1000,Yes,134376.82919705947,14618.786601262535,147995.61579832202
3065,495,Maldives,2024-10-10,8,Canceled,2024-11-17,500,Yes,466709.34673963557,154736.29606852614,620945.6428081617
3679,553,Bali,2024-10-23,4,Confirmed,2024-12-20,500,Yes,169161.2353336205,44356.2382280698,213017.4735616903
2680,361,Thailand,2024-06-03,10,Confirmed,2024-06-24,500,Yes,371128.2789585468,34489.58581007666,405117.8647686235
4369,553,Kerala,2024-10-12,3,Confirmed,2024-11-02,1000,Yes,50065.63929364848,11365.63213109742,60431.27142474589
1318,617,Bali,2024-07-24,2,Confirmed,2024-07-31,1000,Yes,84785.91045629834,3392.090522354974,87178.00097865332
2694,665,Bali,2024-01-07,5,Confirmed,2024-02-13,500,Yes,212425.96714975956,57563.22935834135,269489.1965081009
3995,286,Himachal Pradesh,2024-07-11,6,Canceled,2024-08-05,1000,Yes,126737.25363960331,36377.129775750174,162114.38341535348
3728,746,Himachal Pradesh,2024-02-06,1,Failed,2024-02-26,1000,Yes,21998.433898217318,6506.891076849416,27505.324975066735
4196,417,Dubai,2024-01-26,2,Canceled,2024-02-07,2000,Yes,61136.5838178577,12047.983834242132,71184.56765209984
1139,950,Vietnam,2024-04-09,7,Failed,2024-04-24,500,Yes,257939.97083100138,41066.98152474953,298506.9523557509
1185,885,Kerala,2024-12-30,2,Confirmed,2025-01-10,2000,Yes,36621.03482215812,5342.845530366032,39963.88035252415
2481,637,Vietnam,2024-09-03,10,Confirmed,2024-09-11,500,Yes,348762.5288954238,148234.2204922163,496496.7493876401
3632,441,Bali,2024-09-25,5,Confirmed,2024-10-18,1000,Yes,194747.5846627698,38372.81507701049,232120.3997397803
4698,984,Vietnam,2024-09-22,3,Confirmed,2024-10-08,0,No,110913.06624894303,34121.50030274281,145034.56655168583
2075,526,Vietnam,2024-06-12,6,Confirmed,2024-07-13,500,Yes,214170.4410887714,9430.397218467293,223100.83830723868
4427,840,Bali,2024-12-22,10,Confirmed,2024-12-31,500,Yes,377693.83718274406,73120.9812332396,450314.81841598364
3011,393,Thailand,2024-04-27,1,Confirmed,2024-06-27,2000,Yes,37265.23735926056,1688.3480679245238,36953.585427185084
2553,620,Thailand,2024-10-06,1,Canceled,2024-10-26,1000,Yes,34289.55442630452,-57.08520850364343,33232.46921780088
3887,429,Thailand,2024-08-18,7,Confirmed,2024-10-31,2000,Yes,250114.66722694156,71288.08856010046,319402.755787042
4274,515,Dubai,2024-01-03,9,Confirmed,2024-01-13,1000,Yes,294307.2985563616,43233.04368614043,336540.342242502
3915,261,Thailand,2024-01-06,10,Confirmed,2024-01-27,2000,Yes,351329.7864829791,-8400.71524444857,340929.0712385305
4079,246,Thailand,2024-07-19,10,Confirmed,2024-08-06,2000,Yes,331029.502678557,97591.22129531635,426620.72397387336
1561,324,Kashmir,2024-02-13,7,Confirmed,2024-03-05,2000,Yes,185157.96593535785,28849.81959947641,212007.78553483426
1691,324,Kerala,2024-04-03,10,Confirmed,2024-04-15,0,No,183485.2649624396,27980.40223215452,211465.6671945941
2680,694,Thailand,2024-10-13,4,Confirmed,2024-10-27,2000,Yes,126261.11561404404,20939.386093031546,145200.5017070756
1039,728,Thailand,2024-12-01,6,Failed,2025-01-17,2000,Yes,210909.09773944685,74918.30678856805,283827.4045280149
2089,383,Kerala,2024-05-02,9,Canceled,2024-06-02,2000,Yes,161300.3468430069,68906.52646149101,228206.87330449792
4580,748,Bali,2024-11-22,3,Canceled,2024-12-10,500,Yes,108947.93433869987,19029.166078675935,127477.1004173758
4632,919,Himachal Pradesh,2024-08-08,10,Confirmed,2024-08-24,0,No,204889.22981452724,93640.3881794175,298529.61799394473
1266,675,Himachal Pradesh,2024-01-11,10,Confirmed,2024-01-24,2000,Yes,218719.79609038154,45747.01850518517,262466.8145955667
4476,893,Vietnam,2024-05-25,9,Confirmed,2024-06-08,0,No,336361.6228496819,87288.28948774975,423649.9123374316
1023,503,Bali,2024-09-14,1,Confirmed,2024-10-13,1000,Yes,38901.17471253465,6085.540100251992,43986.714812786646
1787,403,Dubai,2024-08-10,7,Confirmed,2024-09-30,1000,Yes,197335.47455913562,-6957.766697805694,189377.70786132992
3615,558,Maldives,2024-12-12,4,Confirmed,2024-12-21,1000,Yes,228889.97396108205,65433.58302071115,293323.5569817932
4245,955,Kerala,2024-01-12,1,Confirmed,2024-01-25,0,No,18825.3505637091,4656.9756688292255,23482.326232538326
4560,455,Kashmir,2024-08-13,6,Confirmed,2024-08-22,0,No,139695.56850849296,47552.45072736416,187248.01923585712
1305,547,Thailand,2024-07-05,7,Confirmed,2024-07-23,0,No,234562.99778085388,-9413.183279417059,225149.81450143683
4297,507,Vietnam,2024-09-24,3,Canceled,2024-11-04,500,Yes,115248.58296809327,32836.1413359783,147584.72430407157
2031,682,Maldives,2024-10-16,5,Confirmed,2024-11-05,2000,Yes,281065.8296753259,102405.70101759724,381471.5306929231
2649,411,Vietnam,2024-01-19,4,Confirmed,2024-01-31,500,Yes,163449.8235211248,43479.81524445861,206429.63876558343
2949,637,Himachal Pradesh,2024-08-10,8,Confirmed,2024-08-31,0,No,170646.11211970614,50621.3842823327,221267.49640203884
4408,215,Thailand,2024-05-20,2,Confirmed,2024-06-01,2000,Yes,66051.68299212884,2063.0255893640406,66114.70858149289
1974,669,Kerala,2024-06-30,6,Confirmed,2024-07-11,500,Yes,114631.28183782093,44701.17851525215,158832.46035307308
1930,885,Bali,2024-04-17,5,Canceled,2024-05-03,0,No,211725.52364024523,76703.11148744558,288428.6351276908
2121,579,Bali,2024-12-15,10,Confirmed,2024-12-25,1000,Yes,395952.59180734423,61231.21558253081,456183.80738987506
4183,878,Maldives,2024-05-28,4,Confirmed,2024-06-05,500,Yes,243935.10543162734,85393.91134731645,328829.01677894377
4196,293,Kashmir,2024-04-12,2,Confirmed,2024-04-24,2000,Yes,48957.54797062028,20122.40207135078,67079.95004197107
2109,250,Kerala,2024-04-29,2,Canceled,2024-05-12,0,No,36359.27597452909,2696.7299083414946,39056.00588287058
4191,635,Bali,2024-01-29,8,Confirmed,2024-04-09,500,Yes,350916.3097400903,56762.67137413909,407178.98111422936
4611,373,Kerala,2024-10-27,1,Confirmed,2024-10-28,500,Yes,16935.86110662104,5584.89144166585,22020.752548286888
4952,340,Bali,2024-10-10,3,Confirmed,2024-12-02,2000,Yes,123726.9661499314,56264.91270052515,177991.87885045656
4528,962,Vietnam,2024-07-27,5,Failed,2024-08-15,2000,Yes,196635.6128773471,89103.29701597901,283738.9098933261
4692,464,Kerala,2024-11-17,7,Confirmed,2024-12-03,500,Yes,122007.03111462673,11031.161898139537,132538.19301276628
4938,751,Kashmir,2024-08-03,3,Confirmed,2024-08-20,2000,Yes,71970.05389732755,-2506.3813457652514,67463.6725515623
2753,554,Himachal Pradesh,2024-10-02,6,Confirmed,2024-10-16,500,Yes,130834.19192375557,44403.8955330159,174738.08745677146
4298,295,Dubai,2024-04-29,7,Confirmed,2024-07-28,2000,Yes,205218.42578231325,3063.447097279441,206281.8728795927
1614,352,Bali,2024-03-26,1,Confirmed,2024-04-12,1000,Yes,42167.51269792602,178.38074150512347,41345.89343943114
3649,258,Kashmir,2024-11-16,6,Confirmed,2024-12-07,2000,Yes,164132.82384114905,78606.06954831863,240738.89338946767
3241,530,Kerala,2024-11-23,10,Confirmed,2024-12-05,0,No,191004.88210511525,3340.3697125564736,194345.25181767173
2569,756,Maldives,2024-04-22,5,Confirmed,2024-04-29,1000,Yes,277645.78526095714,23931.25281318464,300577.0380741418
3957,529,Himachal Pradesh,2024-04-28,8,Confirmed,2024-05-14,2000,Yes,145145.40637662887,39458.159377579774,182603.56575420866
1028,470,Maldives,2024-10-30,9,Canceled,2024-11-18,2000,Yes,527623.2147053322,-23890.536714216003,501732.6779911162
3458,753,Kashmir,2024-09-05,8,Confirmed,2024-09-14,1000,Yes,215568.23274121992,-412.10421923700795,214156.1285219829
2774,437,Maldives,2024-11-21,4,Canceled,2024-12-05,1000,Yes,262791.13077336026,30585.486740719392,292376.61751407967
3765,966,Bali,2024-11-10,10,Confirmed,2025-01-22,500,Yes,370838.51480034494,25729.48531104602,396068.00011139095
3019,400,Bali,2024-10-09,2,Confirmed,2024-10-26,500,Yes,87985.08068460469,16061.442704135994,103546.52338874068
2262,601,Dubai,2024-06-07,8,Failed,2024-08-19,1000,Yes,254849.0342095168,-9560.122021762172,244288.91218775464
3370,974,Dubai,2024-03-16,1,Confirmed,2024-03-28,0,No,31332.381366511145,12193.091854146018,43525.473220657164
4998,600,Kerala,2024-07-07,10,Confirmed,2024-08-19,0,No,168982.37690059698,69392.05680790124,238374.43370849823
2904,365,Bali,2024-09-26,4,Confirmed,2024-10-11,500,Yes,145352.65478974258,-68.09196720870386,144784.5628225339
3499,737,Thailand,2024-10-26,6,Confirmed,2024-11-07,500,Yes,189605.71687752087,11343.738245862474,200449.45512338335
1054,810,Himachal Pradesh,2024-09-16,7,Confirmed,2024-10-07,2000,Yes,133659.9300431786,28348.88026149092,160008.81030466952
4152,630,Himachal Pradesh,2024-03-21,10,Failed,2024-03-30,2000,Yes,205979.9398625276,81399.46230854376,285379.4021710714
2623,667,Maldives,2024-07-15,3,Confirmed,2024-07-19,2000,Yes,171745.29171045724,56074.23942681177,225819.53113726902
1210,972,Thailand,2024-04-20,5,Confirmed,2024-05-07,2000,Yes,160005.32388293813,37059.497884697725,195064.82176763585
3652,335,Bali,2024-01-22,3,Confirmed,2024-02-22,0,No,122108.68600421358,18737.586541926423,140846.27254614
2123,341,Kerala,2024-10-20,2,Confirmed,2024-11-08,2000,Yes,39575.433846662,5958.319669770534,43533.75351643254
1176,747,Himachal Pradesh,2024-04-13,4,Confirmed,2024-06-10,2000,Yes,77156.4698885164,27455.003986410724,102611.47387492712
4736,895,Kerala,2024-05-30,1,Confirmed,2024-06-20,500,Yes,19680.53706474584,986.646088831959,20167.1831535778
3441,637,Kerala,2024-05-13,1,Confirmed,2024-05-24,2000,Yes,18381.262922190912,6753.558053989408,23134.82097618032
4548,208,Thailand,2024-08-27,9,Confirmed,2024-09-11,1000,Yes,290427.2476599932,145069.2910148444,434496.53867483756
1983,799,Bali,2024-05-30,3,Confirmed,2024-06-12,500,Yes,130688.70558888502,34767.77835024674,164956.48393913175
4658,553,Bali,2024-01-26,3,Confirmed,2024-02-13,0,No,130453.97137001248,-2931.5174223333374,127522.45394767915
4760,883,Kashmir,2024-01-08,2,Confirmed,2024-01-26,0,No,47751.6319538267,12762.364963754722,60513.99691758142
2524,481,Bali,2024-06-24,10,Confirmed,2024-07-10,0,No,423690.9967916025,122888.53498905401,546579.5317806565
4044,632,Thailand,2024-09-20,1,Confirmed,2024-09-30,500,Yes,36234.30206113486,16603.435542596522,52337.73760373138
1921,640,Vietnam,2024-11-30,1,Confirmed,2025-01-09,2000,Yes,34646.00593396249,8166.054444221865,40812.06037818436
4325,722,Thailand,2024-05-02,7,Confirmed,2024-05-13,2000,Yes,237013.50145133416,68007.12960462802,303020.6310559622
1912,960,Kashmir,2024-12-20,2,Confirmed,2025-01-08,1000,Yes,50449.11330932217,664.5889934217483,50113.70230274392
2983,586,Kerala,2024-07-04,4,Confirmed,2024-07-12,0,No,68637.44922674964,7341.264329579925,75978.71355632956
2351,219,Kerala,2024-08-01,5,Confirmed,2024-08-20,1000,Yes,83542.42062368295,28493.764135572794,111036.18475925575
1283,464,Bali,2024-08-21,9,Confirmed,2024-09-10,2000,Yes,359144.4432091174,165807.42847345295,522951.8716825703
2886,925,Kashmir,2024-12-19,2,Confirmed,2024-12-30,1000,Yes,48238.86311077566,22580.738898469488,69819.60200924515
2234,710,Maldives,2024-11-27,3,Canceled,2024-12-13,2000,Yes,185870.1435846928,67372.82529362173,251242.96887831454
4131,772,Kerala,2024-03-19,9,Confirmed,2024-03-26,0,No,172813.1478155811,86028.54476184856,258841.69257742964
1561,691,Thailand,2024-10-24,5,Failed,2024-10-27,2000,Yes,182740.66423027878,67936.74979873913,248677.4140290179
1957,281,Dubai,2024-11-23,10,Failed,2024-12-03,500,Yes,276186.4142581539,97394.32647157914,373080.740729733
1194,600,Bali,2024-06-21,4,Confirmed,2024-07-01,2000,Yes,171803.48860764471,34792.719923558114,204596.20853120284
1792,513,Dubai,2024-03-16,10,Confirmed,2024-03-26,1000,Yes,295891.6128531589,41618.06638773032,336509.6792408892
2275,718,Maldives,2024-08-23,5,Canceled,2024-10-06,0,No,295232.76562583516,104186.35539592197,399419.12102175714
2078,770,Bali,2024-11-21,3,Confirmed,2024-12-08,0,No,116108.25470681823,42423.92285896918,158532.1775657874
1595,295,Himachal Pradesh,2024-05-11,5,Failed,2024-05-21,2000,Yes,101775.69082603719,14734.764823580848,114510.45564961803
1690,636,Kashmir,2024-06-23,1,Confirmed,2024-07-07,0,No,23262.952160562927,2025.3255035588702,25288.277664121797
2662,407,Bali,2024-02-08,9,Confirmed,2024-02-20,500,Yes,369787.9155267751,4673.459537975694,373961.3750647508
3985,394,Dubai,2024-09-25,8,Canceled,2024-09-30,0,No,244002.0454106837,14856.258044004897,258858.3034546886
2559,351,Kashmir,2024-09-10,9,Confirmed,2024-09-25,2000,Yes,221330.181383283,20837.3716061235,240167.55298940648
2824,660,Bali,2024-07-03,7,Confirmed,2024-07-11,1000,Yes,262950.37909652153,95168.36628310519,357118.74537962675
2238,991,Kashmir,2024-11-29,4,Confirmed,2024-12-07,2000,Yes,109569.52909875412,6206.876401850864,113776.40550060499
2401,508,Vietnam,2024-06-13,7,Canceled,2024-06-23,0,No,252297.36939292646,80726.47410213276,333023.84349505923
3572,387,Thailand,2024-07-25,10,Confirmed,2024-10-18,1000,Yes,382779.88633990963,-12641.485789130373,369138.40055077925
4326,816,Kashmir,2024-08-25,8,Confirmed,2024-09-12,2000,Yes,190610.75707456944,88281.38257153834,276892.1396461078
2229,668,Vietnam,2024-04-08,8,Confirmed,2024-05-18,1000,Yes,300163.27965922304,-3987.840075367973,295175.4395838551
3008,323,Kerala,2024-03-05,10,Confirmed,2024-03-19,500,Yes,188764.05032529306,41837.36758254257,230101.41790783562
2164,876,Himachal Pradesh,2024-10-15,6,Confirmed,2024-11-01,2000,Yes,126362.95262418,40405.40324501619,164768.35586919618
2979,236,Kerala,2024-08-30,1,Confirmed,2024-09-07,1000,Yes,17094.3691828755,2631.024674743313,18725.393857618812
3253,835,Dubai,2024-07-18,5,Confirmed,2024-08-02,500,Yes,146257.92669430736,61034.34072918283,206792.26742349018
4034,996,Himachal Pradesh,2024-05-10,9,Confirmed,2024-05-24,2000,Yes,191875.01298268442,32090.448833514307,221965.46181619872
2459,859,Kashmir,2024-07-03,5,Canceled,2024-07-23,0,No,127202.4448266503,32194.56992325713,159397.01474990742
1930,440,Dubai,2024-12-10,4,Confirmed,2024-12-21,500,Yes,122055.67226384742,16773.789403822397,138329.46166766982
2259,419,Bali,2024-07-17,5,Canceled,2024-10-07,2000,Yes,180877.3282551676,53222.70835881049,232100.0366139781
3263,751,Thailand,2024-11-14,3,Confirmed,2024-12-05,1000,Yes,101138.99609793416,12070.763922533535,112209.76002046769
2173,858,Vietnam,2024-07-03,10,Confirmed,2024-07-28,500,Yes,347774.7430329889,29945.24331995904,377219.98635294795
1066,763,Thailand,2024-09-11,10,Failed,2024-10-29,500,Yes,347064.2975157787,119729.94657444455,466294.2440902232
2152,334,Bali,2024-07-24,9,Confirmed,2024-08-10,1000,Yes,387624.37597242877,80788.39652411544,467412.7724965442
1831,359,Vietnam,2024-09-07,5,Confirmed,2024-12-03,500,Yes,173577.9486173108,29065.189916173775,202143.13853348457
3431,363,Bali,2024-02-25,9,Confirmed,2024-03-09,500,Yes,352118.4477928496,101432.62548933156,453051.07328218117
4821,450,Bali,2024-12-09,5,Confirmed,2024-12-19,0,No,216516.67369472215,64545.771512353494,281062.4452070756
2840,249,Vietnam,2024-09-17,7,Confirmed,2024-10-01,500,Yes,273790.74584815727,60697.672700808835,333988.4185489661
2995,984,Kerala,2024-10-17,2,Confirmed,2024-10-26,2000,Yes,37849.078618068,-633.1656616213007,35215.9129564467
4327,873,Maldives,2024-05-20,2,Confirmed,2024-06-01,0,No,114326.51231470368,11687.14880616764,126013.66112087131
1678,335,Vietnam,2024-08-04,8,Confirmed,2024-08-23,2000,Yes,322006.6054293863,160519.07926196588,480525.6846913522
4761,846,Bali,2024-02-08,4,Confirmed,2024-02-22,1000,Yes,173997.77100787984,23097.731577272385,196095.50258515222
2894,379,Kashmir,2024-11-18,8,Confirmed,2024-11-27,1000,Yes,217324.196937993,85638.42550401716,301962.62244201015
2058,706,Kashmir,2024-12-02,7,Confirmed,2024-12-08,500,Yes,162572.56772910507,7516.131066716258,169588.6987958213
2541,430,Himachal Pradesh,2024-03-21,9,Confirmed,2024-06-17,2000,Yes,170610.42860589264,84485.90201030127,253096.3306161939
2608,806,Dubai,2024-09-05,5,Confirmed,2024-09-25,500,Yes,153718.26630579628,32275.19709933546,185493.46340513174
2103,258,Maldives,2024-12-30,2,Canceled,2025-03-20,1000,Yes,118625.20257737298,40718.85155843101,158344.054135804
3383,708,Kerala,2024-10-02,4,Confirmed,2024-10-22,1000,Yes,75158.03689878048,25997.239435227555,100155.27633400804
1756,507,Kerala,2024-01-11,6,Confirmed,2024-01-26,1000,Yes,104736.31386284746,10096.353540149305,113832.66740299675
3723,381,Kashmir,2024-04-01,9,Confirmed,2024-04-13,0,No,213063.94868951352,92267.789031311,305331.73772082455
2000,582,Kashmir,2024-09-09,6,Confirmed,2024-09-24,2000,Yes,147928.59209880818,49479.656283675264,195408.24838248343
1600,520,Thailand,2024-02-10,5,Confirmed,2024-02-28,1000,Yes,187316.18854369072,30804.190182335024,217120.37872602575
3670,919,Bali,2024-12-15,5,Confirmed,2025-01-02,2000,Yes,198615.2998517606,31830.65430476023,228445.95415652083
3515,288,Dubai,2024-08-27,7,Confirmed,2024-09-17,1000,Yes,190808.56896475685,14641.101988006996,204449.67095276384
1915,879,Kerala,2024-04-15,6,Confirmed,2024-04-29,500,Yes,118633.60762261382,52549.20538384678,170682.8130064606
1583,565,Vietnam,2024-11-21,5,Failed,2024-12-25,2000,Yes,194763.46375966418,88296.89377272288,281060.3575323871
2380,465,Bali,2024-09-11,2,Confirmed,2024-11-14,500,Yes,76998.44066285688,5507.1351433670425,82005.57580622393
3648,440,Dubai,2024-03-14,2,Confirmed,2024-03-24,2000,Yes,58433.57827229234,27471.170703951513,83904.74897624385
3541,889,Kashmir,2024-06-18,5,Confirmed,2024-07-02,1000,Yes,114616.54169628401,56377.6335010301,169994.17519731412
4447,619,Vietnam,2024-12-03,4,Confirmed,2024-12-23,500,Yes,152309.75724032332,-6872.731950098732,144937.02529022458
2659,887,Kashmir,2024-06-22,10,Confirmed,2024-07-07,500,Yes,239827.7998772364,3029.6479814934833,242357.44785872987
3001,838,Kerala,2024-06-04,6,Confirmed,2024-06-22,2000,Yes,114938.32052807085,49122.40386105303,162060.72438912388
3361,843,Vietnam,2024-08-06,4,Confirmed,2024-08-15,0,No,151682.66310773723,3373.1591711809842,155055.8222789182
2345,410,Maldives,2024-07-15,6,Confirmed,2024-07-31,2000,Yes,392078.2050023525,174949.6734720331,565027.8784743856
1860,292,Himachal Pradesh,2024-02-13,7,Confirmed,2024-04-13,2000,Yes,147637.80346520882,29928.859724101305,175566.66318931011
3892,774,Vietnam,2024-09-23,4,Confirmed,2024-10-24,1000,Yes,141103.45097232645,63268.3298138543,203371.78078618075
1038,815,Thailand,2024-01-12,7,Confirmed,2024-01-19,0,No,232672.21569539138,79778.87388589211,312451.0895812835
3969,200,Bali,2024-06-01,8,Canceled,2024-06-13,1000,Yes,321243.7946698139,120365.59609387084,440609.39076368476
2286,555,Bali,2024-12-24,10,Failed,2025-01-24,500,Yes,360653.1177631775,25458.01850158165,385611.1362647591
3422,461,Himachal Pradesh,2024-09-17,1,Confirmed,2024-09-26,2000,Yes,18943.001235226253,5520.72690979021,22463.728145016463
2380,719,Bali,2024-01-16,2,Confirmed,2024-02-23,1000,Yes,83331.05880420154,-2329.129132088641,80001.9296721129
4802,588,Himachal Pradesh,2024-10-14,4,Confirmed,2024-12-25,0,No,87003.92689270909,20988.551555736998,107992.47844844608
4177,912,Maldives,2024-06-01,4,Confirmed,2024-06-19,1000,Yes,240347.94453720117,33968.38302644513,273316.3275636463
3945,513,Himachal Pradesh,2024-05-02,3,Failed,2024-05-11,2000,Yes,55115.399586585474,10029.072172563285,63144.47175914876
4285,421,Dubai,2024-03-12,3,Failed,2024-03-25,500,Yes,91121.60778781078,5692.7641523499915,96314.37194016077
2537,287,Bali,2024-07-12,6,Confirmed,2024-07-27,500,Yes,244194.51881798456,75658.57788872295,319353.0967067075
2286,319,Bali,2024-12-03,9,Confirmed,2024-12-10,2000,Yes,376999.6173208975,62932.00095650541,437931.61827740294
3947,563,Vietnam,2024-04-15,7,Confirmed,2024-06-16,1000,Yes,250978.9402526078,-4415.407058111956,245563.53319449586
4668,790,Thailand,2024-11-13,9,Confirmed,2025-01-08,2000,Yes,333325.70146889205,35823.52885977045,367149.2303286625
2154,848,Himachal Pradesh,2024-07-19,8,Failed,2024-08-08,2000,Yes,174468.73466644945,-2884.239429914095,169584.49523653535
1163,440,Kashmir,2024-08-10,10,Confirmed,2024-08-24,0,No,269406.10453995585,68745.86712828367,338151.9716682395
1117,399,Vietnam,2024-11-25,6,Confirmed,2024-12-04,500,Yes,213358.8832220429,-744.0803725556757,212114.80284948723
1316,323,Maldives,2024-09-22,7,Confirmed,2024-09-29,0,No,461902.116166743,221711.2759499875,683613.3921167305
4072,625,Dubai,2024-12-29,2,Failed,2025-01-13,2000,Yes,56572.84291669385,5708.554418663791,60281.397335357644
1265,219,Himachal Pradesh,2024-08-10,3,Confirmed,2024-08-28,1000,Yes,63263.908135933896,17817.855336474888,80081.76347240878
1709,288,Maldives,2024-10-03,5,Canceled,2024-10-10,500,Yes,292613.3862760225,32681.568184307343,324794.95446032984
4622,881,Vietnam,2024-10-26,9,Canceled,2024-11-07,2000,Yes,331722.7916930733,78337.36643949017,408060.15813256346
1679,900,Vietnam,2024-05-10,9,Canceled,2024-05-29,500,Yes,317199.9105337241,132167.3557093996,448867.2662431237
3646,492,Vietnam,2024-04-24,2,Confirmed,2024-05-11,2000,Yes,82603.01910660164,13275.611582016496,93878.63068861814
4554,747,Vietnam,2024-02-18,8,Canceled,2024-02-27,1000,Yes,298817.639111749,-9521.577654116409,288296.0614576326
4121,362,Himachal Pradesh,2024-02-13,10,Confirmed,2024-02-20,2000,Yes,219589.2348657586,22127.884230112773,239717.11909587137
